Ordinary Truck
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
ice,325,-10.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen meat,575,-14.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
frozen vegetable mix,325,-12.0
